,president1,date1,president2,date2,sim
863,Warren G. Harding,1922,Herbert Hoover,1931,0.494212313975
864,Warren G. Harding,1922,William Howard Taft,1911,0.392011069223
865,Warren G. Harding,1922,Andrew Jackson,1833,0.344238692833
866,Warren G. Harding,1922,Millard Fillmore,1851,0.260511114443
867,Warren G. Harding,1922,Gerald Ford,1975,0.46530994897
868,Warren G. Harding,1922,Franklin D. Roosevelt,1939,0.852567061154
869,Warren G. Harding,1922,James K. Polk,1847,0.338060538544
870,Warren G. Harding,1922,Richard Nixon,1971,0.450384227165
871,Warren G. Harding,1922,Barack Obama,2012,0.404357076009
872,Warren G. Harding,1922,James Madison,1813,0.407147594683
873,Warren G. Harding,1922,James Buchanan,1859,0.360979942762
874,Warren G. Harding,1922,Ulysses S. Grant,1873,0.362963846342
875,Warren G. Harding,1922,Rutherford B. Hayes,1879,0.370968380699
876,Warren G. Harding,1922,James Monroe,1821,0.339939901875
877,Warren G. Harding,1922,Lyndon B. Johnson,1966,0.415138315907
878,Warren G. Harding,1922,Theodore Roosevelt,1905,0.717316051709
879,Warren G. Harding,1922,John Quincy Adams,1827,0.338351020338
880,Warren G. Harding,1922,Woodrow Wilson,1917,0.539336061707
881,Warren G. Harding,1922,George Bush,1991,0.420368408565
882,Warren G. Harding,1922,John Adams,1799,0.362807816427
883,Warren G. Harding,1922,John Tyler,1843,0.356398650432
884,Warren G. Harding,1922,William McKinley,1899,0.439254803985
885,Warren G. Harding,1922,Harry S Truman,1949,0.48222489843
886,Warren G. Harding,1922,Dwight D. Eisenhower,1957,0.454143371517
887,Warren G. Harding,1922,John F. Kennedy,1962,0.43108436684
888,Warren G. Harding,1922,Calvin Coolidge,1926,0.510585998139
889,Warren G. Harding,1922,Zachary Taylor,1849,0.344183896812
890,Warren G. Harding,1922,Grover Cleveland,1887,0.415131879479
891,Warren G. Harding,1922,Jimmy Carter,1979,0.351246009973
892,Warren G. Harding,1922,Andrew Johnson,1867,0.439236739175
893,Warren G. Harding,1922,George W. Bush,2005,0.392430913765
894,Warren G. Harding,1922,Benjamin Harrison,1891,0.375170173071
895,Warren G. Harding,1922,Martin Van Buren,1839,0.358394615902
896,Warren G. Harding,1922,James A. Garfield,1881,0.385831519271
897,Warren G. Harding,1922,Abraham Lincoln,1863,0.337297516076
898,Warren G. Harding,1922,George Washington,1793,0.355939506668
899,Warren G. Harding,1922,Chester Arthur,1883,0.350795197851
900,Warren G. Harding,1922,Thomas Jefferson,1805,0.373219772194
901,Warren G. Harding,1922,Ronald Reagan,1985,0.439125750836
902,John Adams,1799,Franklin Pierce,1855,0.82994819415
903,John Adams,1799,Bill Clinton,1997,0.365087000683
904,John Adams,1799,Herbert Hoover,1931,0.700692193627
905,John Adams,1799,William Howard Taft,1911,0.656875122991
906,John Adams,1799,Andrew Jackson,1833,0.854550091836
907,John Adams,1799,Millard Fillmore,1851,0.624345481433
908,John Adams,1799,Gerald Ford,1975,0.576173740445
909,John Adams,1799,Franklin D. Roosevelt,1939,0.580846919748
910,John Adams,1799,James K. Polk,1847,0.814974472215
911,John Adams,1799,Richard Nixon,1971,0.536182155286
912,John Adams,1799,Barack Obama,2012,0.41300246257
913,John Adams,1799,James Madison,1813,0.863513212432
914,John Adams,1799,James Buchanan,1859,0.810831426853
915,John Adams,1799,Ulysses S. Grant,1873,0.856454195701
916,John Adams,1799,Rutherford B. Hayes,1879,0.79424993317
917,John Adams,1799,James Monroe,1821,0.876346826037
918,John Adams,1799,Lyndon B. Johnson,1966,0.533759248878
919,John Adams,1799,Theodore Roosevelt,1905,0.723129483555
920,John Adams,1799,John Quincy Adams,1827,0.978624335231
921,John Adams,1799,Woodrow Wilson,1917,0.708654738608
922,John Adams,1799,George Bush,1991,0.473924227246
923,John Adams,1799,Warren G. Harding,1922,0.362807816427
924,John Adams,1799,John Tyler,1843,0.866274795233
925,John Adams,1799,William McKinley,1899,0.805317455765
926,John Adams,1799,Harry S Truman,1949,0.59782990072
927,John Adams,1799,Dwight D. Eisenhower,1957,0.57537472467
928,John Adams,1799,John F. Kennedy,1962,0.555215421367
929,John Adams,1799,Calvin Coolidge,1926,0.715923101948
930,John Adams,1799,Zachary Taylor,1849,0.702385567066
931,John Adams,1799,Grover Cleveland,1887,0.758369172588
932,John Adams,1799,Jimmy Carter,1979,0.473488600563
933,John Adams,1799,Andrew Johnson,1867,0.76988814391
934,John Adams,1799,George W. Bush,2005,0.419923499511
935,John Adams,1799,Benjamin Harrison,1891,0.700068138455
936,John Adams,1799,Martin Van Buren,1839,0.817211428013
937,John Adams,1799,James A. Garfield,1881,0.602496347396
938,John Adams,1799,Abraham Lincoln,1863,0.689105386241
939,John Adams,1799,George Washington,1793,0.821564929085
940,John Adams,1799,Chester Arthur,1883,0.83827251137
941,John Adams,1799,Thomas Jefferson,1805,0.789628611539
942,John Adams,1799,Ronald Reagan,1985,0.49979635792
943,John Tyler,1843,Franklin Pierce,1855,0.854978616821
944,John Tyler,1843,Bill Clinton,1997,0.362341952567
945,John Tyler,1843,Herbert Hoover,1931,0.700059105733
946,John Tyler,1843,William Howard Taft,1911,0.694391032143
947,John Tyler,1843,Andrew Jackson,1833,0.908519041905
948,John Tyler,1843,Millard Fillmore,1851,0.650684427902
949,John Tyler,1843,Gerald Ford,1975,0.538495624515
950,John Tyler,1843,Franklin D. Roosevelt,1939,0.570066451342
951,John Tyler,1843,James K. Polk,1847,0.869757017192
952,John Tyler,1843,Richard Nixon,1971,0.521966956018
953,John Tyler,1843,Barack Obama,2012,0.409145240044
954,John Tyler,1843,James Madison,1813,0.844597788002
955,John Tyler,1843,James Buchanan,1859,0.845827691695
956,John Tyler,1843,Ulysses S. Grant,1873,0.884303547566
957,John Tyler,1843,Rutherford B. Hayes,1879,0.818505455801
958,John Tyler,1843,James Monroe,1821,0.859861891223
959,John Tyler,1843,Lyndon B. Johnson,1966,0.50753779918
960,John Tyler,1843,Theodore Roosevelt,1905,0.727396141983
961,John Tyler,1843,John Quincy Adams,1827,0.831982534139
962,John Tyler,1843,Woodrow Wilson,1917,0.700993440304
963,John Tyler,1843,George Bush,1991,0.437424215168
964,John Tyler,1843,Warren G. Harding,1922,0.356398650432
965,John Tyler,1843,John Adams,1799,0.866274795233
966,John Tyler,1843,William McKinley,1899,0.831068969846
967,John Tyler,1843,Harry S Truman,1949,0.573572626472
968,John Tyler,1843,Dwight D. Eisenhower,1957,0.510796292015
969,John Tyler,1843,John F. Kennedy,1962,0.541421137586
970,John Tyler,1843,Calvin Coolidge,1926,0.704393601941
971,John Tyler,1843,Zachary Taylor,1849,0.738493833488
972,John Tyler,1843,Grover Cleveland,1887,0.80295984233
973,John Tyler,1843,Jimmy Carter,1979,0.457307317808
974,John Tyler,1843,Andrew Johnson,1867,0.771244808559
975,John Tyler,1843,George W. Bush,2005,0.382969538323
976,John Tyler,1843,Benjamin Harrison,1891,0.726442952254
977,John Tyler,1843,Martin Van Buren,1839,0.897766006809
978,John Tyler,1843,James A. Garfield,1881,0.604084767703
979,John Tyler,1843,Abraham Lincoln,1863,0.733755465858
980,John Tyler,1843,George Washington,1793,0.806870606141
981,John Tyler,1843,Chester Arthur,1883,0.850553137207
982,John Tyler,1843,Thomas Jefferson,1805,0.759114658272
983,John Tyler,1843,Ronald Reagan,1985,0.496189644212
984,William McKinley,1899,Franklin Pierce,1855,0.791076242209
985,William McKinley,1899,Bill Clinton,1997,0.448861983657
986,William McKinley,1899,Herbert Hoover,1931,0.740551759243
987,William McKinley,1899,William Howard Taft,1911,0.720392997304
988,William McKinley,1899,Andrew Jackson,1833,0.811820317773
989,William McKinley,1899,Millard Fillmore,1851,0.598214575278
990,William McKinley,1899,Gerald Ford,1975,0.615234047004
991,William McKinley,1899,Franklin D. Roosevelt,1939,0.666190314935
992,William McKinley,1899,James K. Polk,1847,0.796118592462
993,William McKinley,1899,Richard Nixon,1971,0.599838709771
994,William McKinley,1899,Barack Obama,2012,0.470451197414
995,William McKinley,1899,James Madison,1813,0.795180161737
996,William McKinley,1899,James Buchanan,1859,0.798005177963
997,William McKinley,1899,Ulysses S. Grant,1873,0.851852669037
998,William McKinley,1899,Rutherford B. Hayes,1879,0.803040219717
999,William McKinley,1899,James Monroe,1821,0.805622426737
1000,William McKinley,1899,Lyndon B. Johnson,1966,0.581078572802
1001,William McKinley,1899,Theodore Roosevelt,1905,0.801471837894
1002,William McKinley,1899,John Quincy Adams,1827,0.772232851488
1003,William McKinley,1899,Woodrow Wilson,1917,0.766616071893
1004,William McKinley,1899,George Bush,1991,0.504463054874
1005,William McKinley,1899,Warren G. Harding,1922,0.439254803985
1006,William McKinley,1899,John Adams,1799,0.805317455765
1007,William McKinley,1899,John Tyler,1843,0.831068969846
1008,William McKinley,1899,Harry S Truman,1949,0.662755826273
1009,William McKinley,1899,Dwight D. Eisenhower,1957,0.579432450123
1010,William McKinley,1899,John F. Kennedy,1962,0.592600835715
1011,William McKinley,1899,Calvin Coolidge,1926,0.755587207951
1012,William McKinley,1899,Zachary Taylor,1849,0.712489554895
1013,William McKinley,1899,Grover Cleveland,1887,0.839968457645
1014,William McKinley,1899,Jimmy Carter,1979,0.510534567276
1015,William McKinley,1899,Andrew Johnson,1867,0.787481345224
1016,William McKinley,1899,George W. Bush,2005,0.447602370323
1017,William McKinley,1899,Benjamin Harrison,1891,0.741989720947
1018,William McKinley,1899,Martin Van Buren,1839,0.791318872089
1019,William McKinley,1899,James A. Garfield,1881,0.644776251385
1020,William McKinley,1899,Abraham Lincoln,1863,0.704992657936
1021,William McKinley,1899,George Washington,1793,0.745862278116
1022,William McKinley,1899,Chester Arthur,1883,0.822109828034
1023,William McKinley,1899,Thomas Jefferson,1805,0.709672826891
1024,William McKinley,1899,Ronald Reagan,1985,0.573389206622
1025,Harry S Truman,1949,Franklin Pierce,1855,0.57154999592
1026,Harry S Truman,1949,Bill Clinton,1997,0.650820597451
1027,Harry S Truman,1949,Herbert Hoover,1931,0.651544979715
1028,Harry S Truman,1949,William Howard Taft,1911,0.512113667715
1029,Harry S Truman,1949,Andrew Jackson,1833,0.55840681514
1030,Harry S Truman,1949,Millard Fillmore,1851,0.384610389402
1031,Harry S Truman,1949,Gerald Ford,1975,0.725902894656
1032,Harry S Truman,1949,Franklin D. Roosevelt,1939,0.767459741267
1033,Harry S Truman,1949,James K. Polk,1847,0.577320178291
1034,Harry S Truman,1949,Richard Nixon,1971,0.73217559383
1035,Harry S Truman,1949,Barack Obama,2012,0.624800498036
1036,Harry S Truman,1949,James Madison,1813,0.629806183843
1037,Harry S Truman,1949,James Buchanan,1859,0.576124815197
1038,Harry S Truman,1949,Ulysses S. Grant,1873,0.612411443376
1039,Harry S Truman,1949,Rutherford B. Hayes,1879,0.590620096583
1040,Harry S Truman,1949,James Monroe,1821,0.56603361354
1041,Harry S Truman,1949,Lyndon B. Johnson,1966,0.738299413283
1042,Harry S Truman,1949,Theodore Roosevelt,1905,0.777665996431
1043,Harry S Truman,1949,John Quincy Adams,1827,0.556880836504
1044,Harry S Truman,1949,Woodrow Wilson,1917,0.76089745196
1045,Harry S Truman,1949,George Bush,1991,0.716600265374
1046,Harry S Truman,1949,Warren G. Harding,1922,0.48222489843
1047,Harry S Truman,1949,John Adams,1799,0.59782990072
1048,Harry S Truman,1949,John Tyler,1843,0.573572626472
1049,Harry S Truman,1949,William McKinley,1899,0.662755826273
1050,Harry S Truman,1949,Dwight D. Eisenhower,1957,0.804443780698
1051,Harry S Truman,1949,John F. Kennedy,1962,0.757941832987
1052,Harry S Truman,1949,Calvin Coolidge,1926,0.664796013919
1053,Harry S Truman,1949,Zachary Taylor,1849,0.500605921076
1054,Harry S Truman,1949,Grover Cleveland,1887,0.59123666363
1055,Harry S Truman,1949,Jimmy Carter,1979,0.664188974234
1056,Harry S Truman,1949,Andrew Johnson,1867,0.760192283557
1057,Harry S Truman,1949,George W. Bush,2005,0.586830444346
1058,Harry S Truman,1949,Benjamin Harrison,1891,0.554214750658
1059,Harry S Truman,1949,Martin Van Buren,1839,0.535321149401
1060,Harry S Truman,1949,James A. Garfield,1881,0.532697789052
1061,Harry S Truman,1949,Abraham Lincoln,1863,0.615772306696
1062,Harry S Truman,1949,George Washington,1793,0.591047333714
1063,Harry S Truman,1949,Chester Arthur,1883,0.541570007574
1064,Harry S Truman,1949,Thomas Jefferson,1805,0.586446649979
1065,Harry S Truman,1949,Ronald Reagan,1985,0.747391791871
1066,Dwight D. Eisenhower,1957,Franklin Pierce,1855,0.537493314565
1067,Dwight D. Eisenhower,1957,Bill Clinton,1997,0.501459281896
1068,Dwight D. Eisenhower,1957,Herbert Hoover,1931,0.598120853275
1069,Dwight D. Eisenhower,1957,William Howard Taft,1911,0.440140102734
1070,Dwight D. Eisenhower,1957,Andrew Jackson,1833,0.499626742625
1071,Dwight D. Eisenhower,1957,Millard Fillmore,1851,0.338783367835
1072,Dwight D. Eisenhower,1957,Gerald Ford,1975,0.707003205043
1073,Dwight D. Eisenhower,1957,Franklin D. Roosevelt,1939,0.689849100685
1074,Dwight D. Eisenhower,1957,James K. Polk,1847,0.492503756772
1075,Dwight D. Eisenhower,1957,Richard Nixon,1971,0.655749107862
1076,Dwight D. Eisenhower,1957,Barack Obama,2012,0.52945205629
1077,Dwight D. Eisenhower,1957,James Madison,1813,0.578310509236
1078,Dwight D. Eisenhower,1957,James Buchanan,1859,0.525703809405
1079,Dwight D. Eisenhower,1957,Ulysses S. Grant,1873,0.543448857257
1080,Dwight D. Eisenhower,1957,Rutherford B. Hayes,1879,0.546857441616
1081,Dwight D. Eisenhower,1957,James Monroe,1821,0.521129530481
1082,Dwight D. Eisenhower,1957,Lyndon B. Johnson,1966,0.638547084337
1083,Dwight D. Eisenhower,1957,Theodore Roosevelt,1905,0.693020644872
1084,Dwight D. Eisenhower,1957,John Quincy Adams,1827,0.53250831664
1085,Dwight D. Eisenhower,1957,Woodrow Wilson,1917,0.704757179168
1086,Dwight D. Eisenhower,1957,George Bush,1991,0.678006553011
1087,Dwight D. Eisenhower,1957,Warren G. Harding,1922,0.454143371517
1088,Dwight D. Eisenhower,1957,John Adams,1799,0.57537472467
1089,Dwight D. Eisenhower,1957,John Tyler,1843,0.510796292015
1090,Dwight D. Eisenhower,1957,William McKinley,1899,0.579432450123
1091,Dwight D. Eisenhower,1957,Harry S Truman,1949,0.804443780698
1092,Dwight D. Eisenhower,1957,John F. Kennedy,1962,0.703353024903
1093,Dwight D. Eisenhower,1957,Calvin Coolidge,1926,0.595722312191
1094,Dwight D. Eisenhower,1957,Zachary Taylor,1849,0.450248076536
1095,Dwight D. Eisenhower,1957,Grover Cleveland,1887,0.51067829073
1096,Dwight D. Eisenhower,1957,Jimmy Carter,1979,0.658834209375
1097,Dwight D. Eisenhower,1957,Andrew Johnson,1867,0.679662527427
1098,Dwight D. Eisenhower,1957,George W. Bush,2005,0.535797662853
1099,Dwight D. Eisenhower,1957,Benjamin Harrison,1891,0.482742333163
1100,Dwight D. Eisenhower,1957,Martin Van Buren,1839,0.476385210461
1101,Dwight D. Eisenhower,1957,James A. Garfield,1881,0.493984726738
1102,Dwight D. Eisenhower,1957,Abraham Lincoln,1863,0.515663513284
1103,Dwight D. Eisenhower,1957,George Washington,1793,0.5507832906
1104,Dwight D. Eisenhower,1957,Chester Arthur,1883,0.48047777345
1105,Dwight D. Eisenhower,1957,Thomas Jefferson,1805,0.53670967003
1106,Dwight D. Eisenhower,1957,Ronald Reagan,1985,0.674692520197
1107,John F. Kennedy,1962,Franklin Pierce,1855,0.537324780959
1108,John F. Kennedy,1962,Bill Clinton,1997,0.619237898158
1109,John F. Kennedy,1962,Herbert Hoover,1931,0.635228682969
1110,John F. Kennedy,1962,William Howard Taft,1911,0.499985751055
1111,John F. Kennedy,1962,Andrew Jackson,1833,0.522157514358
1112,John F. Kennedy,1962,Millard Fillmore,1851,0.36447557032
1113,John F. Kennedy,1962,Gerald Ford,1975,0.760256633287
1114,John F. Kennedy,1962,Franklin D. Roosevelt,1939,0.678997624474
1115,John F. Kennedy,1962,James K. Polk,1847,0.519820353054
1116,John F. Kennedy,1962,Richard Nixon,1971,0.735119209572
1117,John F. Kennedy,1962,Barack Obama,2012,0.644677993499
1118,John F. Kennedy,1962,James Madison,1813,0.57224483495
1119,John F. Kennedy,1962,James Buchanan,1859,0.525304854032
1120,John F. Kennedy,1962,Ulysses S. Grant,1873,0.586593621044
1121,John F. Kennedy,1962,Rutherford B. Hayes,1879,0.546176093225
1122,John F. Kennedy,1962,James Monroe,1821,0.51740073071
1123,John F. Kennedy,1962,Lyndon B. Johnson,1966,0.777953125836
1124,John F. Kennedy,1962,Theodore Roosevelt,1905,0.707646411346
1125,John F. Kennedy,1962,John Quincy Adams,1827,0.523107804032
1126,John F. Kennedy,1962,Woodrow Wilson,1917,0.66344123362
1127,John F. Kennedy,1962,George Bush,1991,0.732292253537
1128,John F. Kennedy,1962,Warren G. Harding,1922,0.43108436684
1129,John F. Kennedy,1962,John Adams,1799,0.555215421367
1130,John F. Kennedy,1962,John Tyler,1843,0.541421137586
1131,John F. Kennedy,1962,William McKinley,1899,0.592600835715
1132,John F. Kennedy,1962,Harry S Truman,1949,0.757941832987
1133,John F. Kennedy,1962,Dwight D. Eisenhower,1957,0.703353024903
1134,John F. Kennedy,1962,Calvin Coolidge,1926,0.617413973043
1135,John F. Kennedy,1962,Zachary Taylor,1849,0.456559050189
1136,John F. Kennedy,1962,Grover Cleveland,1887,0.537934903388
1137,John F. Kennedy,1962,Jimmy Carter,1979,0.725496583669
1138,John F. Kennedy,1962,Andrew Johnson,1867,0.75366419455
1139,John F. Kennedy,1962,George W. Bush,2005,0.589335723743
1140,John F. Kennedy,1962,Benjamin Harrison,1891,0.505286729454
1141,John F. Kennedy,1962,Martin Van Buren,1839,0.512830905331
1142,John F. Kennedy,1962,James A. Garfield,1881,0.470592135476
1143,John F. Kennedy,1962,Abraham Lincoln,1863,0.560188174389
1144,John F. Kennedy,1962,George Washington,1793,0.547225526619
1145,John F. Kennedy,1962,Chester Arthur,1883,0.535883914351
1146,John F. Kennedy,1962,Thomas Jefferson,1805,0.546427605288
1147,John F. Kennedy,1962,Ronald Reagan,1985,0.794565339944
1148,Calvin Coolidge,1926,Franklin Pierce,1855,0.684434192655
1149,Calvin Coolidge,1926,Bill Clinton,1997,0.488255694932
1150,Calvin Coolidge,1926,Herbert Hoover,1931,0.806239177118
1151,Calvin Coolidge,1926,William Howard Taft,1911,0.703490064802
1152,Calvin Coolidge,1926,Andrew Jackson,1833,0.696431816043
1153,Calvin Coolidge,1926,Millard Fillmore,1851,0.518762229559
1154,Calvin Coolidge,1926,Gerald Ford,1975,0.631292478698
1155,Calvin Coolidge,1926,Franklin D. Roosevelt,1939,0.707948090082
1156,Calvin Coolidge,1926,James K. Polk,1847,0.652810814576
1157,Calvin Coolidge,1926,Richard Nixon,1971,0.602252466554
1158,Calvin Coolidge,1926,Barack Obama,2012,0.529408546594
1159,Calvin Coolidge,1926,James Madison,1813,0.709310278609
1160,Calvin Coolidge,1926,James Buchanan,1859,0.680127347423
1161,Calvin Coolidge,1926,Ulysses S. Grant,1873,0.702168761937
1162,Calvin Coolidge,1926,Rutherford B. Hayes,1879,0.722077785771
1163,Calvin Coolidge,1926,James Monroe,1821,0.678208994463
1164,Calvin Coolidge,1926,Lyndon B. Johnson,1966,0.591284352243
1165,Calvin Coolidge,1926,Theodore Roosevelt,1905,0.80591229915
1166,Calvin Coolidge,1926,John Quincy Adams,1827,0.696529577197
1167,Calvin Coolidge,1926,Woodrow Wilson,1917,0.780620019821
1168,Calvin Coolidge,1926,George Bush,1991,0.522344825917
1169,Calvin Coolidge,1926,Warren G. Harding,1922,0.510585998139
1170,Calvin Coolidge,1926,John Adams,1799,0.715923101948
1171,Calvin Coolidge,1926,John Tyler,1843,0.704393601941
1172,Calvin Coolidge,1926,William McKinley,1899,0.755587207951
1173,Calvin Coolidge,1926,Harry S Truman,1949,0.664796013919
1174,Calvin Coolidge,1926,Dwight D. Eisenhower,1957,0.595722312191
1175,Calvin Coolidge,1926,John F. Kennedy,1962,0.617413973043
1176,Calvin Coolidge,1926,Zachary Taylor,1849,0.590854148399
1177,Calvin Coolidge,1926,Grover Cleveland,1887,0.753379538433
1178,Calvin Coolidge,1926,Jimmy Carter,1979,0.525877218887
1179,Calvin Coolidge,1926,Andrew Johnson,1867,0.718399649928
1180,Calvin Coolidge,1926,George W. Bush,2005,0.500880653042
1181,Calvin Coolidge,1926,Benjamin Harrison,1891,0.681050311968
1182,Calvin Coolidge,1926,Martin Van Buren,1839,0.717622747229
1183,Calvin Coolidge,1926,James A. Garfield,1881,0.612702584404
1184,Calvin Coolidge,1926,Abraham Lincoln,1863,0.628450266135
1185,Calvin Coolidge,1926,George Washington,1793,0.652759794784
1186,Calvin Coolidge,1926,Chester Arthur,1883,0.717102495518
1187,Calvin Coolidge,1926,Thomas Jefferson,1805,0.64840250632
1188,Calvin Coolidge,1926,Ronald Reagan,1985,0.603657042846
1189,Zachary Taylor,1849,Franklin Pierce,1855,0.747207422497
1190,Zachary Taylor,1849,Bill Clinton,1997,0.319108804349
1191,Zachary Taylor,1849,Herbert Hoover,1931,0.568340780597
1192,Zachary Taylor,1849,William Howard Taft,1911,0.588308964662
1193,Zachary Taylor,1849,Andrew Jackson,1833,0.74798542128
1194,Zachary Taylor,1849,Millard Fillmore,1851,0.598678990713
1195,Zachary Taylor,1849,Gerald Ford,1975,0.485240795192
1196,Zachary Taylor,1849,Franklin D. Roosevelt,1939,0.50598095052
1197,Zachary Taylor,1849,James K. Polk,1847,0.72824333063
1198,Zachary Taylor,1849,Richard Nixon,1971,0.453737090818
1199,Zachary Taylor,1849,Barack Obama,2012,0.361754559817
1200,Zachary Taylor,1849,James Madison,1813,0.676084146665
1201,Zachary Taylor,1849,James Buchanan,1859,0.752548715226
1202,Zachary Taylor,1849,Ulysses S. Grant,1873,0.727607531653
1203,Zachary Taylor,1849,Rutherford B. Hayes,1879,0.686233066609
1204,Zachary Taylor,1849,James Monroe,1821,0.689332048164
1205,Zachary Taylor,1849,Lyndon B. Johnson,1966,0.448181140631
1206,Zachary Taylor,1849,Theodore Roosevelt,1905,0.626481780098
1207,Zachary Taylor,1849,John Quincy Adams,1827,0.653833388501
1208,Zachary Taylor,1849,Woodrow Wilson,1917,0.635797598583
1209,Zachary Taylor,1849,George Bush,1991,0.390967351902
1210,Zachary Taylor,1849,Warren G. Harding,1922,0.344183896812
1211,Zachary Taylor,1849,John Adams,1799,0.702385567066
1212,Zachary Taylor,1849,John Tyler,1843,0.738493833488
1213,Zachary Taylor,1849,William McKinley,1899,0.712489554895
1214,Zachary Taylor,1849,Harry S Truman,1949,0.500605921076
1215,Zachary Taylor,1849,Dwight D. Eisenhower,1957,0.450248076536
1216,Zachary Taylor,1849,John F. Kennedy,1962,0.456559050189
1217,Zachary Taylor,1849,Calvin Coolidge,1926,0.590854148399
1218,Zachary Taylor,1849,Grover Cleveland,1887,0.669492361058
1219,Zachary Taylor,1849,Jimmy Carter,1979,0.39377949137
1220,Zachary Taylor,1849,Andrew Johnson,1867,0.655523321737
1221,Zachary Taylor,1849,George W. Bush,2005,0.338965942383
1222,Zachary Taylor,1849,Benjamin Harrison,1891,0.62165460062
1223,Zachary Taylor,1849,Martin Van Buren,1839,0.690078985831
1224,Zachary Taylor,1849,James A. Garfield,1881,0.58080188548
1225,Zachary Taylor,1849,Abraham Lincoln,1863,0.613376255267
1226,Zachary Taylor,1849,George Washington,1793,0.663424317768
1227,Zachary Taylor,1849,Chester Arthur,1883,0.700747842826
1228,Zachary Taylor,1849,Thomas Jefferson,1805,0.679760757653
1229,Zachary Taylor,1849,Ronald Reagan,1985,0.426820181105
1230,Grover Cleveland,1887,Franklin Pierce,1855,0.760237731747
1231,Grover Cleveland,1887,Bill Clinton,1997,0.452168683828
1232,Grover Cleveland,1887,Herbert Hoover,1931,0.754456293527
1233,Grover Cleveland,1887,William Howard Taft,1911,0.711943118873
1234,Grover Cleveland,1887,Andrew Jackson,1833,0.802834742001
1235,Grover Cleveland,1887,Millard Fillmore,1851,0.58984014332
1236,Grover Cleveland,1887,Gerald Ford,1975,0.557031572155
1237,Grover Cleveland,1887,Franklin D. Roosevelt,1939,0.623185632786
1238,Grover Cleveland,1887,James K. Polk,1847,0.746522690215
1239,Grover Cleveland,1887,Richard Nixon,1971,0.542933376449
1240,Grover Cleveland,1887,Barack Obama,2012,0.469976785167
1241,Grover Cleveland,1887,James Madison,1813,0.746761151934
1242,Grover Cleveland,1887,James Buchanan,1859,0.7530614364
1243,Grover Cleveland,1887,Ulysses S. Grant,1873,0.828039361514
1244,Grover Cleveland,1887,Rutherford B. Hayes,1879,0.808612729127
1245,Grover Cleveland,1887,James Monroe,1821,0.730287930687
1246,Grover Cleveland,1887,Lyndon B. Johnson,1966,0.533688092752
1247,Grover Cleveland,1887,Theodore Roosevelt,1905,0.765145807577
1248,Grover Cleveland,1887,John Quincy Adams,1827,0.733053527439
1249,Grover Cleveland,1887,Woodrow Wilson,1917,0.724497732966
1250,Grover Cleveland,1887,George Bush,1991,0.458418197819
1251,Grover Cleveland,1887,Warren G. Harding,1922,0.415131879479
1252,Grover Cleveland,1887,John Adams,1799,0.758369172588
1253,Grover Cleveland,1887,John Tyler,1843,0.80295984233
1254,Grover Cleveland,1887,William McKinley,1899,0.839968457645
1255,Grover Cleveland,1887,Harry S Truman,1949,0.59123666363
1256,Grover Cleveland,1887,Dwight D. Eisenhower,1957,0.51067829073
1257,Grover Cleveland,1887,John F. Kennedy,1962,0.537934903388
1258,Grover Cleveland,1887,Calvin Coolidge,1926,0.753379538433
1259,Grover Cleveland,1887,Zachary Taylor,1849,0.669492361058
1260,Grover Cleveland,1887,Jimmy Carter,1979,0.46611522344
1261,Grover Cleveland,1887,Andrew Johnson,1867,0.740199226713
1262,Grover Cleveland,1887,George W. Bush,2005,0.427119092433
1263,Grover Cleveland,1887,Benjamin Harrison,1891,0.756318194879
1264,Grover Cleveland,1887,Martin Van Buren,1839,0.810557595544
1265,Grover Cleveland,1887,James A. Garfield,1881,0.630282339178
1266,Grover Cleveland,1887,Abraham Lincoln,1863,0.672797183734
1267,Grover Cleveland,1887,George Washington,1793,0.715450375516
1268,Grover Cleveland,1887,Chester Arthur,1883,0.830807451855
1269,Grover Cleveland,1887,Thomas Jefferson,1805,0.697410781985
1270,Grover Cleveland,1887,Ronald Reagan,1985,0.537510203854
1271,Jimmy Carter,1979,Franklin Pierce,1855,0.448096531707
1272,Jimmy Carter,1979,Bill Clinton,1997,0.593996348732
1273,Jimmy Carter,1979,Herbert Hoover,1931,0.555449840375
1274,Jimmy Carter,1979,William Howard Taft,1911,0.425551493239
1275,Jimmy Carter,1979,Andrew Jackson,1833,0.450686978236
1276,Jimmy Carter,1979,Millard Fillmore,1851,0.305723987438
1277,Jimmy Carter,1979,Gerald Ford,1975,0.738103146094
1278,Jimmy Carter,1979,Franklin D. Roosevelt,1939,0.570168717055
1279,Jimmy Carter,1979,James K. Polk,1847,0.443903249788
1280,Jimmy Carter,1979,Richard Nixon,1971,0.668067126223
1281,Jimmy Carter,1979,Barack Obama,2012,0.618364209702
1282,Jimmy Carter,1979,James Madison,1813,0.472937923695
1283,Jimmy Carter,1979,James Buchanan,1859,0.452613547185
1284,Jimmy Carter,1979,Ulysses S. Grant,1873,0.495695953553
1285,Jimmy Carter,1979,Rutherford B. Hayes,1879,0.465001943975
1286,Jimmy Carter,1979,James Monroe,1821,0.427138754492
1287,Jimmy Carter,1979,Lyndon B. Johnson,1966,0.701792773422
1288,Jimmy Carter,1979,Theodore Roosevelt,1905,0.59285635853
1289,Jimmy Carter,1979,John Quincy Adams,1827,0.445572459931
